Frame,mixamorig:LeftHand,mixamorig:RightHand,mixamorig:Head
1420,0.6427776,0.5500608,0.6387532
1421,0.6547623,0.5352511,0.6469048
1422,0.6741704,0.5260522,0.6541586
1423,0.6766691,0.5000125,0.6577851
1424,0.6796932,0.4712023,0.6585734
1425,0.7052107,0.4359962,0.6604742
1426,0.7113698,0.409426,0.6629869
1427,0.7034906,0.4165234,0.6690438
1428,0.6980183,0.4529702,0.6693811
1429,0.6716446,0.4993342,0.671271
1430,0.6437913,0.5308568,0.6734765
1431,0.6599669,0.5669717,0.6746419
1432,0.6964037,0.5965298,0.6753325
1433,0.6881184,0.5916339,0.6708099
1434,0.6772986,0.583343,0.6623123
1435,0.6730974,0.5710977,0.6605666
1436,0.6710482,0.5659356,0.6606309
1437,0.6708354,0.5750979,0.656858
1438,0.6592587,0.5755824,0.6580946
1439,0.6632953,0.5887821,0.6633844
1440,0.6563108,0.6055618,0.6679407
1441,0.6383091,0.600354,0.6714035
1442,0.633417,0.5803409,0.6729645
1443,0.6206602,0.5924995,0.68493
1444,0.6145349,0.6138008,0.6949635
1445,0.583214,0.6281647,0.6952569
1446,0.5490254,0.6372901,0.6917465
1447,0.539656,0.6207089,0.6884869
1448,0.5482752,0.6072912,0.691158
1449,0.5617774,0.6054683,0.6903593
1450,0.576228,0.607281,0.6875384
1451,0.5497168,0.6367118,0.6866485
1452,0.5373071,0.6818408,0.6870451
1453,0.5247716,0.7292684,0.6857628
1454,0.5186118,0.7829036,0.6871409
1455,0.5034828,0.8147011,0.6856153
1456,0.4910384,0.8237316,0.6834053
1457,0.4984123,0.8112577,0.6808661
1458,0.5142677,0.8061301,0.6810795
1459,0.51165,0.830534,0.682706
1460,0.4946687,0.8522015,0.6855436
1461,0.505838,0.8421136,0.6887017
1462,0.5129272,0.8250999,0.6929694
1463,0.5194383,0.8011026,0.6965055
1464,0.526547,0.778877,0.7015254
1465,0.5102673,0.7717415,0.7044865
1466,0.4836547,0.7769402,0.7054734
1467,0.4842005,0.8062505,0.7144199
1468,0.50743,0.8724788,0.7259051
1469,0.5426685,0.8765694,0.7379843
1470,0.5921425,0.851388,0.7474817
1471,0.6076463,0.8060417,0.753227
1472,0.6427977,0.7800625,0.7596296
1473,0.6784796,0.740604,0.7638975
1474,0.7082835,0.7190121,0.7630128
1475,0.7397671,0.726243,0.7691266
1476,0.7607076,0.7607976,0.7789504
1477,0.7741759,0.780407,0.7839573
1478,0.7760175,0.7855201,0.7864987
1479,0.7625511,0.7823009,0.7799014
1480,0.7445695,0.7799797,0.7719961
1481,0.7202854,0.7933262,0.7655209
1482,0.6943469,0.808535,0.7653157
1483,0.7244306,0.8104524,0.7689233
1484,0.7920052,0.7829061,0.774882
1485,0.8191948,0.7652578,0.7701751
1486,0.8084035,0.8030826,0.7600948
1487,0.8379512,0.8071424,0.7627754
1488,0.8629974,0.8014676,0.7628105
1489,0.8371421,0.7965271,0.7641011
1490,0.8034578,0.7831599,0.762177
1491,0.7902852,0.7846525,0.7609829
1492,0.794732,0.7617586,0.7608866
1493,0.7796654,0.7150956,0.7616211
1494,0.7509034,0.6722747,0.7630388
1495,0.7047891,0.6105025,0.7596641
1496,0.6610237,0.5885531,0.7531042
1497,0.6630419,0.6060159,0.751101
1498,0.675314,0.610373,0.7558709
1499,0.6789001,0.5826748,0.7612011
1500,0.6885953,0.5488791,0.7626347
1501,0.6790832,0.5431727,0.7637412
1502,0.6745586,0.5919542,0.7663148
1503,0.6778743,0.6280699,0.767087
1504,0.6830153,0.6414474,0.7658324
1505,0.6906491,0.6523548,0.7590161
1506,0.7136642,0.6793341,0.7534962
1507,0.7357357,0.670722,0.7499465
1508,0.7556171,0.6475558,0.7509202
1509,0.7648432,0.6366665,0.7539937
1510,0.7726765,0.6312594,0.7575622
1511,0.770987,0.6245696,0.7603011
1512,0.1376584,0.04531997,0.1123166
1513,0.125189,0.02208534,0.1033075
1514,0.1204216,0.08639262,0.09816048
1515,0.1274852,0.08124759,0.09194439
1516,0.18311,0.0572024,0.08986653
1517,0.2238182,0.06432771,0.08558293
1518,0.2316041,0.08193514,0.08173916
1519,0.2104224,0.1081229,0.07965412
1520,0.1798277,0.1451747,0.0778986
1521,0.1639899,0.1917712,0.08002522
1522,0.1748175,0.210178,0.08254088
1523,0.2064773,0.2046036,0.08975748
1524,0.2479748,0.1864079,0.09945924
1525,0.2472908,0.170521,0.1039753
1526,0.2335937,0.1649792,0.1034162
1527,0.2250136,0.1595487,0.1006453
1528,0.23169,0.1435686,0.09485465
1529,0.2540499,0.1351147,0.0907268
1530,0.2728934,0.1390739,0.09221545
1531,0.263949,0.1370682,0.08959652
1532,0.2459795,0.1198825,0.09432883
1533,0.2364755,0.1261669,0.09792305
1534,0.2489951,0.1404285,0.09897424
1535,0.240059,0.1628767,0.1021468
1536,0.2294135,0.1804312,0.1025404
1537,0.2367557,0.1498888,0.1032787
1538,0.259261,0.1210866,0.1037927
1539,0.2805202,0.115151,0.1010365
1540,0.2758052,0.10962,0.09836312
1541,0.2934777,0.1097432,0.09398226
1542,0.2916285,0.1111651,0.09491689
1543,0.2767343,0.06867748,0.0962007
1544,0.265936,0.0265805,0.09735737
1545,0.2349987,0.04732748,0.09365317
1546,0.2016078,0.08424577,0.09189466
1547,0.210744,0.08623638,0.09249016
1548,0.2290551,0.07389373,0.09462567
1549,0.2437411,0.05520916,0.09594171
1550,0.2761672,0.04018807,0.09665257
1551,0.2487098,0.06680389,0.1008669
1552,0.1830446,0.11566,0.1026089
1553,0.1497707,0.1565605,0.1080177
1554,0.1558437,0.1734256,0.113288
1555,0.1718228,0.1620047,0.1122657
1556,0.2014437,0.1471822,0.112105
1557,0.1756759,0.1542779,0.1138651
1558,0.1517468,0.1928626,0.1144662
1559,0.1197421,0.2452843,0.1163244
1560,0.1306765,0.2945798,0.1223102
1561,0.1190649,0.3246919,0.1216956
1562,0.1370866,0.3359383,0.1200339
1563,0.1267205,0.3086877,0.1230356
1564,0.1313217,0.2883879,0.1229445
1565,0.1753705,0.2658104,0.1266025
1566,0.2161195,0.24048,0.1350042
1567,0.2092674,0.2137024,0.1472172
1568,0.193025,0.1997513,0.1559771
1569,0.1798254,0.1891235,0.1604564
1570,0.1662935,0.1935044,0.1645034
1571,0.1166025,0.2018112,0.1738161
1572,0.0973262,0.2127933,0.1826427
1573,0.075229,0.2196207,0.1897511
1574,0.09877566,0.2043015,0.2003343
1575,0.127585,0.2039621,0.2124244
1576,0.1673344,0.2209405,0.2215308
1577,0.1606379,0.2382037,0.2244602
1578,0.1458574,0.2485347,0.2254248
1579,0.144474,0.230422,0.230606
1580,0.1665024,0.1813814,0.2397371
1581,0.1553896,0.1410092,0.2493859
1582,0.1410661,0.1221314,0.2606221
1583,0.1439936,0.1507217,0.2701352
1584,0.1487603,0.1807253,0.2819712
1585,0.14399,0.1615954,0.2876286
1586,0.1446768,0.1333307,0.291294
1587,0.1369213,0.09607975,0.2950086
1588,0.1311973,0.07949724,0.2962436
1589,0.1397509,0.08155379,0.2922116
1590,0.1461699,0.09654936,0.2882308
1591,0.1214524,0.07821117,0.2893409
1592,0.1121793,0.04825411,0.2953034
1593,0.1300524,0.03877984,0.2960988
1594,0.144699,0.03979023,0.2985336
1595,0.147942,0.04239669,0.2929838
1596,0.1589865,0.03508134,0.2858768
1597,0.1722749,0.024163,0.2802388
1598,0.1799842,0.03253756,0.2779118
1599,0.1960186,0.01200169,0.2768703
1600,0.2084248,0.01790299,0.2738135
1601,0.2125885,0.05413877,0.2738903
1602,0.2221588,0.0953942,0.2765944
1603,0.2194841,0.1171138,0.2769192
1604,0.2151242,0.1309542,0.2747137
1605,0.1947961,0.12434,0.2773185
1606,0.1878746,0.1202584,0.2872307
1607,0.1970313,0.1747846,0.2885932
1608,0.2023239,0.222178,0.2896696
1609,0.2131288,0.235927,0.2891364
1610,0.2231318,0.2266747,0.2864903
1611,0.2130765,0.2237127,0.2825848
1612,0.2095026,0.2175496,0.2800739
1613,0.2669036,0.2217594,0.2807031
1614,0.357933,0.2291308,0.2822072
1615,0.4516291,0.2577376,0.2845463
1616,0.4769643,0.277821,0.2824609
1617,0.4751649,0.279554,0.2848136
1618,0.4524367,0.2697391,0.2904022
1619,0.4567405,0.2749699,0.2853785
1620,0.4859908,0.2854553,0.2695565
1621,0.500801,0.2941864,0.2668364
1622,0.5087844,0.3066654,0.2699572
1623,0.5098476,0.3279097,0.2743995
1624,0.4991674,0.3481568,0.278852
1625,0.499443,0.3429628,0.2789747
1626,0.4971315,0.3297588,0.2821577
1627,0.508071,0.3169947,0.2913709
1628,0.5187086,0.3049314,0.3034524
1629,0.5267909,0.3007074,0.3133982
1630,0.5215852,0.3021856,0.319012
1631,0.5033333,0.3078291,0.3262913
1632,0.4789689,0.3148649,0.3334299
1633,0.482987,0.3137764,0.333154
1634,0.5065005,0.3160623,0.3294574
1635,0.5366808,0.3067173,0.3334499
1636,0.5482954,0.2983918,0.3410432
1637,0.5423743,0.3174641,0.3371542
1638,0.5328401,0.3565812,0.3380415
1639,0.5219273,0.3736421,0.3445777
1640,0.5313571,0.3913502,0.35155
1641,0.5292749,0.3874652,0.3552849
1642,0.5336363,0.3662478,0.360592
1643,0.5288778,0.3170334,0.3631453
1644,0.5070927,0.3052702,0.3654855
1645,0.5239449,0.3295781,0.3709899
1646,0.5304312,0.3507528,0.376294
1647,0.5189863,0.3665813,0.3801023
1648,0.5032604,0.3771144,0.3790813
1649,0.5328298,0.3986192,0.3805518
1650,0.5813198,0.4219708,0.387513
1651,0.594615,0.4391483,0.3888174
1652,0.5871492,0.4646911,0.3897146
1653,0.5835587,0.5186812,0.3823198
1654,0.5669106,0.564981,0.3788149
1655,0.5478718,0.5790249,0.3803474
1656,0.5444357,0.5761011,0.382882
1657,0.5559546,0.5594602,0.387731
1658,0.5452543,0.5323987,0.3933271
1659,0.5280876,0.5234125,0.396945
1660,0.5086334,0.5208012,0.4017919
1661,0.4944697,0.5186557,0.4095482
1662,0.4991286,0.5112,0.4210095
1663,0.4748612,0.4856423,0.4275149
1664,0.4754743,0.4773341,0.4271116
1665,0.4793638,0.4363955,0.4307953
1666,0.4788909,0.3816124,0.4411808
1667,0.4393276,0.3951964,0.4506192
1668,0.4055812,0.4297556,0.4549079
1669,0.3996365,0.4415017,0.4569741
1670,0.4139079,0.4451067,0.4571657
1671,0.4351824,0.471977,0.4569786
1672,0.4229554,0.497035,0.4567121
1673,0.4071607,0.5117885,0.4603728
1674,0.4012224,0.5168332,0.4700173
1675,0.4290337,0.5102202,0.4662768
1676,0.4337094,0.4950845,0.4712119
1677,0.4348508,0.4453702,0.4902455
1678,0.4511744,0.3989398,0.5013973
1679,0.4097376,0.3781298,0.5150166
1680,0.3514241,0.3874071,0.5258454
1681,0.3493901,0.4186437,0.5369087
1682,0.3662851,0.4568589,0.5468794
1683,0.3756538,0.4628669,0.5576574
1684,0.3840167,0.4563271,0.5636588
1685,0.413854,0.4756859,0.569537
1686,0.4182903,0.5054277,0.5731201
1687,0.3867447,0.4943812,0.575305
1688,0.370293,0.4624806,0.5770968
1689,0.3747706,0.4220089,0.5778586
1690,0.383782,0.3992999,0.5757552
1691,0.3923737,0.3966793,0.5771124
1692,0.4037649,0.3966316,0.5789121
1693,0.4392964,0.3820568,0.5811819
1694,0.4850762,0.3754483,0.583858
1695,0.5203836,0.3987516,0.5863764
1696,0.5249141,0.4322195,0.5866747
1697,0.5234298,0.4507531,0.5929561
1698,0.4912469,0.4759222,0.6017703
1699,0.5043739,0.4589009,0.6025328
1700,0.5247002,0.465647,0.6008007
1701,0.5286522,0.4791752,0.6029412
1702,0.5480041,0.4657059,0.6021765
1703,0.5537289,0.4569716,0.5993515
1704,0.5627339,0.468025,0.5963879
1705,0.5730745,0.5092182,0.5973923
1706,0.589083,0.5560435,0.6017598
1707,0.5990211,0.5786662,0.6014178
1708,0.6086278,0.5873992,0.5994427
1709,0.6084189,0.5970206,0.6011747
1710,0.6135603,0.6012425,0.6082466
1711,0.6377022,0.5850959,0.6120413
1712,0.667008,0.5627265,0.6128836
1713,0.6574992,0.5624281,0.6088563
1714,0.6489881,0.5712014,0.604861
1715,0.6433098,0.5862231,0.6100285
1716,0.641332,0.596895,0.6165084
1717,0.6325045,0.6006079,0.6205198
1718,0.6304214,0.5986991,0.618638
1719,0.6273235,0.6072924,0.6282574
1720,0.6446458,0.6016247,0.6398923
1721,0.6782441,0.5760626,0.6435902
1722,0.7105986,0.5561885,0.6445597
1723,0.7368531,0.562123,0.641892
1724,0.7401459,0.573231,0.6416403
1725,0.7527482,0.5657054,0.6463799
1726,0.7607599,0.5424149,0.6538759
1727,0.7711155,0.5255275,0.6604415
1728,0.7884338,0.5258338,0.6681957
1729,0.7907941,0.5294101,0.6764802
1730,0.7914146,0.5352592,0.6815097
1731,0.8018839,0.5488237,0.6885057
1732,0.8313894,0.5392445,0.6937547
1733,0.8321155,0.5387325,0.6994991
1734,0.8265458,0.5607096,0.7084749
1735,0.8307871,0.5897145,0.7150663
1736,0.8398873,0.6123411,0.7177886
1737,0.852441,0.6235827,0.7215322
1738,0.8581707,0.6164032,0.725764
1739,0.8622026,0.5979745,0.7299423
1740,0.852635,0.5867473,0.7333155
1741,0.8468596,0.6148513,0.7361712
1742,0.8521843,0.6109116,0.7364712
1743,0.8679979,0.6257442,0.7302561
1744,0.8738552,0.6560731,0.7265971
1745,0.8994066,0.6774965,0.7235937
1746,0.9239054,0.6884586,0.7223637
1747,0.9268265,0.6854916,0.7195278
1748,0.9170392,0.6870812,0.7166054
1749,0.9102052,0.7085921,0.7148478
1750,0.9049363,0.7325578,0.7146639
1751,0.8798693,0.7395681,0.7168917
1752,0.8560789,0.7346439,0.7226973
1753,0.846326,0.6974315,0.7295012
1754,0.8501124,0.6578867,0.7334754
1755,0.8606648,0.664352,0.7462556
1756,0.866168,0.6830521,0.7597815
1757,0.8801438,0.6936006,0.7677957
1758,0.8964648,0.7042732,0.7729306
1759,0.8958331,0.742843,0.7758204
1760,0.8765697,0.7772869,0.7853875
1761,0.8869652,0.7965249,0.7955634
1762,0.8999403,0.7974401,0.7996703
1763,0.8779844,0.7659023,0.8052014
1764,0.8530853,0.723891,0.8139821
1765,0.8299608,0.7518645,0.8144826
1766,0.8192934,0.8115905,0.8158058
1767,0.8069802,0.8675854,0.8229131
1768,0.7831786,0.9028834,0.8280566
1769,0.7695602,0.927109,0.8350085
1770,0.7791036,0.9515336,0.8411319
1771,0.7793203,0.9408398,0.8460611
1772,0.7756891,0.9101242,0.8515308
1773,0.7834724,0.8853362,0.8545383
1774,0.7985603,0.879202,0.8549679
1775,0.7656509,0.8598693,0.8621685
1776,0.7565249,0.832799,0.867967
1777,0.7562552,0.7923135,0.8737915
1778,0.7829413,0.7619576,0.8821732
1779,0.7667255,0.783214,0.8873554
1780,0.7584651,0.8283434,0.8877736
1781,0.7386395,0.877881,0.8877932
1782,0.7328888,0.9261003,0.8899034
1783,0.7311011,0.9287311,0.8923259
1784,0.740744,0.9138132,0.8939316
1785,0.7614889,0.849672,0.8975587
1786,0.797938,0.7815264,0.8972489
1787,0.7917443,0.7846771,0.8987728
1788,0.7688573,0.8145205,0.8989426
1789,0.7686786,0.8425092,0.907251
1790,0.7812212,0.8628954,0.9113078
1791,0.7994881,0.8367572,0.9138922
1792,0.8291394,0.7892271,0.9127392
1793,0.8230923,0.7812775,0.9108545
1794,0.8143057,0.8013808,0.9132485
1795,0.796119,0.8249496,0.9127071
1796,0.7701251,0.8433887,0.9123272
1797,0.7808341,0.8613791,0.9185178
1798,0.7950693,0.8738431,0.9257277
1799,0.8194876,0.883456,0.9272125
1800,0.8601981,0.8909287,0.9244576
1801,0.8860296,0.8818534,0.9198573
1802,0.8862104,0.8550656,0.9186825
1803,0.8652328,0.8170965,0.9223594
1804,0.8524916,0.8002321,0.9266198
1805,0.8555946,0.7312276,0.930346
1806,0.8613294,0.673087,0.9354095
1807,0.8630831,0.6685411,0.9322889
1808,0.8868781,0.7047994,0.9264948
1809,0.8847781,0.7549725,0.9231543
1810,0.8883204,0.7996764,0.9242376
1811,0.882538,0.819746,0.921587
1812,0.1361321,0.03590605,0.1089166
1813,0.1124696,0.05265608,0.0936302
1814,0.09849744,0.06390826,0.08230256
1815,0.08629321,0.07403728,0.07568335
1816,0.1332879,0.1014026,0.07082321
1817,0.1785474,0.07233862,0.08111824
1818,0.2042085,0.04175279,0.0878417
1819,0.1778454,0.05447712,0.09077077
1820,0.1432575,0.06641887,0.09023137
1821,0.09848077,0.1233167,0.08974984
1822,0.05468783,0.1631717,0.09017996
1823,0.0893044,0.1794101,0.08905892
1824,0.1462779,0.1932136,0.08842834
1825,0.1663252,0.1816709,0.08743241
1826,0.1590834,0.1514312,0.08295844
1827,0.1470428,0.1303723,0.07613909
1828,0.1266723,0.114572,0.07357801
1829,0.1479479,0.09762429,0.07306281
1830,0.186745,0.08737018,0.0777578
1831,0.2084976,0.1021508,0.08084776
1832,0.2156473,0.127495,0.08321423
1833,0.230932,0.1297396,0.08811418
1834,0.2395658,0.1336348,0.08833887
1835,0.250774,0.1365856,0.08780061
1836,0.2517965,0.1420311,0.08385682
1837,0.263223,0.1395057,0.07928205
1838,0.2611188,0.1282792,0.081754
1839,0.2290265,0.113704,0.08021584
1840,0.1941149,0.1032761,0.07843751
1841,0.1892742,0.1000157,0.07463213
1842,0.1937787,0.1264495,0.07815051
1843,0.2013253,0.1201975,0.07939267
1844,0.2100953,0.1104164,0.07671901
1845,0.1982229,0.1118093,0.07160155
1846,0.1925559,0.1272489,0.06937196
1847,0.2258015,0.1116014,0.07110304
1848,0.2357072,0.07264912,0.0738759
1849,0.2235879,0.04562771,0.07014637
1850,0.2028166,0.03678123,0.06866612
1851,0.1699913,0.02318321,0.06898636
1852,0.1557005,0.04352841,0.07387549
1853,0.1884115,0.0671503,0.07336707
1854,0.2499015,0.08336587,0.07182688
1855,0.2522476,0.08568525,0.07107598
1856,0.2383241,0.09510891,0.0741499
1857,0.2486881,0.06630499,0.08537999
1858,0.271918,0.0355629,0.09124379
1859,0.2810957,0.1102413,0.08881323
1860,0.2596606,0.1664715,0.09143072
1861,0.2490246,0.2093702,0.09820534
1862,0.2467011,0.2546573,0.1023174
1863,0.2512644,0.2689427,0.107086
1864,0.2550971,0.2740333,0.1112863
1865,0.2531693,0.2965149,0.1189452
1866,0.2295616,0.3133577,0.1298432
1867,0.1888499,0.3103806,0.1315844
1868,0.1614091,0.3009158,0.1341581
1869,0.1863637,0.2757336,0.1383887
1870,0.229063,0.2524918,0.1428255
1871,0.217568,0.2395881,0.1522108
1872,0.1784132,0.2229747,0.1593432
1873,0.1473151,0.217906,0.1608121
1874,0.1586826,0.2175198,0.1593849
1875,0.1533699,0.2101915,0.1522648
1876,0.1448054,0.2142071,0.145169
1877,0.1848872,0.2052896,0.1408063
1878,0.2292776,0.2230529,0.1382567
1879,0.2414357,0.230763,0.1457617
1880,0.2326142,0.2380575,0.1594056
1881,0.2378108,0.2499308,0.1669963
1882,0.2259222,0.2661292,0.1725337
1883,0.2298233,0.2759324,0.1810032
1884,0.2292503,0.2881623,0.1922756
1885,0.2388912,0.2800582,0.1946339
1886,0.2398039,0.2644448,0.1964409
1887,0.2411886,0.2484881,0.2007106
1888,0.229045,0.2329162,0.2036409
1889,0.2295332,0.2120543,0.2052385
1890,0.2296745,0.2066397,0.2063671
1891,0.2201361,0.2104811,0.2100946
1892,0.2010132,0.2118259,0.2133881
1893,0.1926693,0.2185596,0.2161144
1894,0.1912669,0.2308668,0.2179144
1895,0.203342,0.2299147,0.222849
1896,0.2023536,0.2054892,0.2258573
1897,0.1948102,0.1988406,0.2216775
1898,0.2124942,0.2095491,0.2208618
1899,0.1950244,0.1663017,0.2264786
1900,0.155583,0.1236149,0.2289563
1901,0.1734411,0.1387513,0.2296427
1902,0.189557,0.1538327,0.2381978
1903,0.1822415,0.1580685,0.2410116
1904,0.1922356,0.1604062,0.2418049
1905,0.1888032,0.1628773,0.2468457
1906,0.1799974,0.1453527,0.2514231
1907,0.1761129,0.132273,0.2562284
1908,0.1787552,0.1726823,0.2588661
1909,0.1920864,0.1849042,0.2586802
1910,0.2127874,0.1729354,0.2537346
1911,0.2200536,0.1579127,0.240871
1912,0.2366701,0.1374349,0.2329622
1913,0.2397257,0.1203909,0.2298079
1914,0.2460932,0.1023934,0.2331901
1915,0.266432,0.0963925,0.2330525
1916,0.2844137,0.1083438,0.2320117
1917,0.2623655,0.09492876,0.2452288
1918,0.2495272,0.03749,0.2515817
1919,0.2451959,0.01516466,0.2574113
1920,0.2660374,0.04123382,0.2665363
1921,0.247635,0.01486969,0.266838
1922,0.2410162,0.0486317,0.2642068
1923,0.2451719,0.09678721,0.2681228
1924,0.2344933,0.1346679,0.2774081
1925,0.2594594,0.1543499,0.279805
1926,0.2973921,0.1669567,0.276697
1927,0.3123902,0.1361761,0.2748159
1928,0.3289575,0.0967179,0.2707333
1929,0.3754172,0.1694265,0.2615787
1930,0.4374582,0.2524881,0.2583497
1931,0.4160971,0.2773402,0.254698
1932,0.4012306,0.2867903,0.2508636
1933,0.4149626,0.3277471,0.2560159
1934,0.432677,0.3527755,0.2650039
1935,0.4043664,0.3670023,0.2787722
1936,0.3614847,0.3611264,0.2833327
1937,0.3668722,0.3518672,0.2865522
1938,0.3970886,0.3560403,0.2925517
1939,0.4097884,0.3262273,0.2980201
1940,0.432794,0.2923185,0.2943192
1941,0.4710141,0.294251,0.2887216
1942,0.489118,0.2854325,0.2853506
1943,0.5013017,0.2922076,0.2840127
1944,0.4950924,0.320013,0.2879046
1945,0.4916022,0.3384739,0.28469
1946,0.4961335,0.3511487,0.2825328
1947,0.4694171,0.3327435,0.2831091
1948,0.4544627,0.305131,0.2842337
1949,0.4463356,0.2961915,0.2910851
1950,0.4388271,0.2919336,0.2984044
1951,0.4518844,0.2825977,0.3019013
1952,0.4882072,0.2706143,0.3033523
1953,0.5242572,0.2478506,0.3026054
1954,0.5386785,0.2401432,0.2995959
1955,0.5387422,0.2827735,0.2996972
1956,0.5236136,0.3405594,0.2998892
1957,0.5080297,0.4046473,0.3001623
1958,0.5039223,0.4504657,0.2994302
1959,0.5108166,0.451983,0.2983255
1960,0.5061442,0.4276738,0.2983922
1961,0.4964228,0.4167188,0.3046108
1962,0.4880893,0.4052644,0.311909
1963,0.4813153,0.4037487,0.3188535
1964,0.4590794,0.4062907,0.3266025
1965,0.4680445,0.4030415,0.3318289
1966,0.4968944,0.4040157,0.3368788
1967,0.5226499,0.3983959,0.3401149
1968,0.522691,0.3827606,0.3459103
1969,0.5149295,0.3642997,0.3512156
1970,0.4950147,0.360786,0.3589923
1971,0.4496512,0.3659723,0.3633327
1972,0.3990447,0.3738295,0.3700242
1973,0.366588,0.3716138,0.3809578
1974,0.3437276,0.3620062,0.3948011
1975,0.3386215,0.3548274,0.4080928
1976,0.329632,0.3466731,0.4167262
1977,0.2873245,0.3507674,0.4262424
1978,0.2640715,0.3803733,0.4343145
1979,0.2778643,0.3938803,0.4350475
1980,0.325938,0.3991917,0.4336617
1981,0.3261863,0.4109584,0.4315256
1982,0.2981768,0.4084972,0.4351344
1983,0.2766797,0.4170371,0.4400855
1984,0.2541057,0.4444465,0.4445955
1985,0.2450907,0.435241,0.4485758
1986,0.2560333,0.4212826,0.45334
1987,0.2529761,0.4020362,0.4575002
1988,0.2526674,0.3974306,0.4655515
1989,0.20808,0.3911811,0.4657911
1990,0.1858718,0.3895845,0.4672627
1991,0.2041933,0.3818327,0.4691515
1992,0.218962,0.3714711,0.4689395
1993,0.215721,0.3799427,0.4640104
1994,0.2273931,0.4020557,0.4615556
1995,0.2500899,0.3944743,0.4636715
1996,0.2810821,0.3815898,0.4684657
1997,0.3156981,0.3741472,0.4699309
1998,0.3450117,0.3716687,0.4732987
1999,0.3542856,0.3677528,0.4846969
2000,0.3635082,0.377535,0.4925264
